university,career,inscription_date,first_name,last_name,gender,age,postal_code,location,email
universidad_nacional_de_tres_de_febrero,ingeniería_electrónica,12/Dec/20,,jason_mahoney,m,0,6315,,denise97@hotmail.com
universidad_nacional_de_tres_de_febrero,licenciatura_en_ciencias_de_la_computación,27/Oct/20,,ashley_allen,f,0,5444,,xclark@hotmail.com
universidad_nacional_de_tres_de_febrero,arquitectura,23/Oct/20,,crystal_robles,f,0,8134,,burkedaniel@hotmail.com
universidad_nacional_de_tres_de_febrero,licenciatura_en_producción_de_bioimagenes,08/Sep/20,,diana_freeman,f,0,6365,,derek88@yahoo.com
universidad_nacional_de_tres_de_febrero,licenciatura_en_ciencias_biológicas,25/Oct/20,,nicholas_vega,m,0,4616,,rhonda86@hotmail.com
universidad_nacional_de_tres_de_febrero,diseño_industrial,20/Sep/20,,joshua_hill,m,0,7249,,kbarajas@gmail.com
universidad_nacional_de_tres_de_febrero,ciencias_veterinarias,22/Nov/20,,william_williams,m,0,3201,,aaron00@gmail.com
universidad_nacional_de_tres_de_febrero,licenciatura_en_producción_de_bioimagenes,25/Jan/21,,gary_edwards,m,0,8319,,baileychris@gmail.com
universidad_nacional_de_tres_de_febrero,bioquímica,19/Jan/21,,jennifer_lee,f,0,5360,,jamiewilliams@gmail.com
universidad_nacional_de_tres_de_febrero,licenciatura_en_ciencia_y_tecnología_de_alimentos,11/Oct/20,,david_white,m,0,1706,,shortdebra@gmail.com
universidad_nacional_de_tres_de_febrero,licenciatura_en_artes,29/Oct/20,,joseph_smith,m,0,6309,,kayleelewis@hotmail.com
universidad_nacional_de_tres_de_febrero,licenciatura_en_gestión_de_agroalimentos,20/Oct/20,,michael_barker,m,0,3122,,bryan82@yahoo.com
universidad_nacional_de_tres_de_febrero,bioquímica,01/Sep/20,,laurie_patterson,f,0,3023,,montgomerydaniel@yahoo.com
universidad_nacional_de_tres_de_febrero,bioquímica,08/Oct/20,,matthew_campbell,m,0,6380,,sullivanamber@gmail.com
universidad_nacional_de_tres_de_febrero,ingeniería_electrónica,14/Nov/20,,thomas_colon,m,0,1875,,misty40@hotmail.com
universidad_nacional_de_tres_de_febrero,licenciatura_en_ciencias_biológicas,27/Jan/21,,erin_chaney,f,0,5327,,hcole@gmail.com
universidad_nacional_de_tres_de_febrero,licenciatura_en_ciencias_antropológicas,08/Oct/20,,luis_adams,m,0,3318,,jessicawells@yahoo.com
universidad_nacional_de_tres_de_febrero,contador_público_,29/Dec/20,,chelsea_thomas,f,0,6409,,gkane@gmail.com
universidad_nacional_de_tres_de_febrero,agronomía,09/Dec/20,,jessica_bailey,f,0,5473,,donaldruiz@hotmail.com
universidad_nacional_de_tres_de_febrero,diseño_de_imagen_y_sonido,16/Sep/20,,jessica_porter,f,0,1895,,vaguilar@hotmail.com
universidad_nacional_de_tres_de_febrero,bioquímica,04/Oct/20,,kiara_burke,f,0,9053,,roberthenry@hotmail.com
universidad_nacional_de_tres_de_febrero,licenciatura_en_ciencias_antropológicas,06/Dec/20,,dawn_dixon,f,0,1846,,tina37@yahoo.com
universidad_nacional_de_tres_de_febrero,licenciatura_en_ciencias_antropológicas,27/Jan/21,,alexis_kerr,f,0,6537,,banderson@hotmail.com
universidad_nacional_de_tres_de_febrero,licenciatura_en_producción_de_bioimagenes,26/Nov/20,,raymond_sanchez,m,0,6228,,nthompson@gmail.com
universidad_nacional_de_tres_de_febrero,licenciatura_en_ciencias_ambientales,03/Jan/21,,andrea_harrison,f,0,2170,,judithmiller@hotmail.com
universidad_nacional_de_tres_de_febrero,licenciatura_en_ciencias_biológicas,11/Dec/20,,michael_ewing,m,0,5634,,qware@hotmail.com
universidad_nacional_de_tres_de_febrero,licenciatura_en_ciencias_de_la_educación_,06/Dec/20,,kristina_franklin,f,0,3541,,andrewtaylor@yahoo.com
universidad_nacional_de_tres_de_febrero,diseño_de_imagen_y_sonido,21/Sep/20,,bridget_hampton,f,0,1876,,gregory00@gmail.com
